,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,1,0.7088818060216971,0.7625836564914961,0.6935065948215232,0.34358966821867426,0.45818527144985355,0.2858589062619635,0.36712793244555425,0.6176159559549393,0.27315785187315617,0.20622392875441634,0.13185491356471943,0.16848651253954602,0.15780877052591846,0.15442161780840105,0.1385183830053613,0.15689685646329324,0.1487650938848642,0.08345837910432986,0.12401717594160493,0.1182374569107051,0.12184224676555284,0.08406288810250717,0.09580885058200755,0.3945978985030869,0.13040564955970374,0.077971631787546,0.08671742024388726,0.19369979568658224,0.12545792460080324,0.12812787604336634,0.1289457606335355,0.17941148245899935,0.2091432017184934,0.059858026553128406,0.07639472413371158,0.12957735891580147,0.12702296263961665,0.06325287540788467,0.20766797606521575,0.20391795496097723,0.12715316416328476,0.05346628374023814,0.1533454405153428,0.03531089573463913,0.0931497960882538,0.05141483151612932,0.13463385089917418,0.04657908550698194,0.1774957107776296,0.09880412062264143,0.04356780334068808,0.05708629026685277,0.06782200895379682,0.08313768822346695,0.11772309393124454,0.04105793430124387,0.17058601328058573,0.040206435085841534,0.038545363695457704,0.04445952091235214,0.037238500162156865
1,0.7088818060216971,1,0.7329298891901523,0.8299152026006236,0.6966085062586574,0.8343932655934589,0.49096464433543124,0.7256123711117431,0.7735213121238284,0.6862481516388153,0.414893127905647,0.5340316897044599,0.5731928071347653,0.5111011290443117,0.5136680527181983,0.4901880438113001,0.5081215059083297,0.5113615401602795,0.46332327202408924,0.47270940857275795,0.42108113756799176,0.4919896804137865,0.4580357113974295,0.41392775482519134,0.6173437681340397,0.48943013334612445,0.37004436143446173,0.44392829235022746,0.4929505377503598,0.5220579318493851,0.46070646949226934,0.4828009339400508,0.48089155486985025,0.5305380555285745,0.3906093768422622,0.39814577755569497,0.4323076362924173,0.42224893570354927,0.4038148451555823,0.5322550178804364,0.4869444585486317,0.4169135694267174,0.40838950797007156,0.43204733362791486,0.3430035210294274,0.45512264402137076,0.35120590756471615,0.44580825450885003,0.41695186436661014,0.4774102990302342,0.41760838997290967,0.3872886474650227,0.36095336573726333,0.41709527421736275,0.38944989772243127,0.4382949377633004,0.3769991917127529,0.4200059518470577,0.3702509104624291,0.3960055796540049,0.37448722794960765,0.35565116844748706
2,0.7625836564914961,0.7329298891901523,1,0.8658014075595367,0.6668210314434767,0.7576362411626323,0.6294700562635002,0.6476651784815858,0.8427089023396849,0.5890815222137007,0.4814000233897233,0.4797257988945929,0.5180074478161985,0.4850593720943584,0.44196615101699316,0.465355321586271,0.5060861487145932,0.5001276662880388,0.42281123867066583,0.4511557659629772,0.4092001730933638,0.48027587580794534,0.40662148084953353,0.41440889897278316,0.6567323615355728,0.4519311812881154,0.3695488222041124,0.4144391569803061,0.503061455836006,0.47513534591063084,0.4179242141728636,0.43794454940492955,0.48963360502748815,0.5256017624738586,0.3823800488019739,0.38443920078235505,0.4363580407824382,0.4359291408271122,0.38341792339354874,0.5065752263704618,0.5012111963216352,0.4313662608810602,0.4004274318488614,0.4312523529692665,0.40628786990963317,0.4516573231951488,0.35575428775638096,0.4677939547223147,0.42691635691625895,0.4742430705611399,0.4066813378301413,0.3567674869845398,0.3505189098476847,0.39988467838028313,0.3978064437658701,0.43756644953152385,0.35861173686773684,0.4763784006528144,0.34321648513565134,0.3776471867811918,0.35844840795122057,0.33948230748088637
3,0.6935065948215232,0.8299152026006236,0.8658014075595367,1,0.6594910518486874,0.8503833283613946,0.5731228497511366,0.714275717063383,0.8905729021197605,0.6609705537014431,0.5142885321935321,0.5502318676500365,0.5374656775004161,0.49431797237756436,0.4780707198746449,0.47515010882970476,0.5207250944643578,0.520946723367847,0.47520390981779603,0.4691892167452745,0.4285647553441508,0.501267735216991,0.4426462579633576,0.4242026665607332,0.659850180808482,0.47557540216230115,0.39162334484946604,0.43445847692149103,0.5181522596393168,0.5051517050626476,0.4452262502611971,0.46623336556593864,0.5053412438595094,0.5839521550638969,0.4103813129489613,0.403849887290811,0.4378264377693646,0.4401372810458179,0.40450667978132815,0.5592573567456045,0.5245756663738657,0.42916846781584,0.4121805541991791,0.44752954834865205,0.36174963494912443,0.48798656064568857,0.3781101214211669,0.4743243037349799,0.44846394382786325,0.49863511760109597,0.42357507743342954,0.38115861624606945,0.36708514020373056,0.42753113518145325,0.40361970952743237,0.4591871810909853,0.378860302669549,0.49215631165585644,0.3675618247123834,0.40232936858868135,0.3776476840182158,0.35779461197721163
4,0.34358966821867426,0.6966085062586574,0.6668210314434767,0.6594910518486874,1,0.8645853207594397,0.9092319417131822,0.8333954282619382,0.8606597734660701,0.8801736344716518,0.6821135437935204,0.8394553596177583,0.8293634102597016,0.8368498722570572,0.73915560017784,0.8158446912043568,0.8787148083121206,0.8890166080888015,0.7799239451141219,0.7756873088806768,0.7043874908204425,0.8742771551813341,0.7615685732220645,0.7421116848833696,0.8082204171088316,0.7908242692839947,0.6782849264425069,0.7559632342510243,0.7705601370455704,0.8571574216048868,0.7332026848549327,0.7752907443678647,0.762474044298429,0.754596399536756,0.7125217124856659,0.7045996408404365,0.7601045054390033,0.741182913744031,0.7244053738203011,0.7404995276565673,0.75210016050676,0.7359590999923329,0.7295004695756181,0.6888562489398359,0.6491150200644226,0.7997833344451755,0.6615388603344614,0.7395709677687882,0.8000952530631109,0.7426761281762588,0.7259526411761092,0.6892713265742179,0.6691816289849227,0.7350998885470944,0.711030576590482,0.740071639439238,0.6985410724521809,0.7198990846906665,0.6708874493181819,0.7247505150336317,0.6925672698406796,0.6610958056433066
5,0.45818527144985355,0.8343932655934589,0.7576362411626323,0.8503833283613946,0.8645853207594397,1,0.779590705605746,0.8732287365591567,0.8863674078433226,0.8891314480061524,0.7033169918907904,0.808609297462825,0.8109463747364296,0.7870375666978958,0.7570823021115337,0.7710606669654845,0.7688522696865165,0.7717105334815798,0.7559190734405286,0.7522827800096112,0.6911276030493612,0.7638716298204621,0.7336175601393573,0.7193680915707095,0.8470201869075247,0.7549283634012321,0.668487499002015,0.7384349893802078,0.770796550197448,0.7786190870368558,0.7190621748452275,0.7416586907066991,0.7622375253408551,0.8020901180928784,0.6982233032522999,0.6836669201977181,0.7094662798525933,0.7106990290922014,0.6984805242792943,0.7804553116367432,0.7581885793670908,0.6956594220521222,0.7085363761503708,0.7013737699785706,0.6458394205956096,0.7441709271212387,0.6578347468449437,0.7343857380554131,0.7395230270103037,0.7512464168211881,0.7093139386659211,0.6813670239627713,0.6543927295252676,0.7079158993644039,0.6867777436075253,0.7284233697696518,0.6774270776659082,0.7144791831590782,0.6604274584872882,0.6972215807972302,0.6702073600250431,0.6546959763087717
6,0.2858589062619635,0.49096464433543124,0.6294700562635002,0.5731228497511366,0.9092319417131822,0.779590705605746,1,0.8367825517597216,0.8398709019450481,0.8816687969501847,0.8657680655938346,0.9053493597589256,0.8761503537615533,0.9142209399143969,0.8325046553863479,0.9036755695888887,0.9367695287112728,0.9372820957853003,0.8793418120846247,0.871381972974193,0.836847606861928,0.929751052705966,0.8589873638832024,0.8742150821633141,0.8937435761947855,0.8767161651544562,0.8389795367748172,0.8640353589495845,0.8832144632567542,0.8994530065568065,0.8408381612262107,0.863999448665941,0.8782423270417663,0.8586177802967094,0.8512230354438164,0.8363188074379173,0.8788193217230958,0.8729306250194836,0.8492057372763965,0.8366071692935808,0.8740757290894606,0.8687636862111572,0.8493271988533533,0.8299103186909038,0.8042829821513109,0.8898895054406701,0.8224891500484838,0.8636288872436866,0.8984609562654479,0.8628360408805246,0.8555543894995499,0.8187527533193222,0.8216267152548559,0.8497311766060685,0.8503141252962001,0.8616032679815666,0.8326997800926609,0.8744011394336326,0.8105427699247569,0.844400174773215,0.8283076310104476,0.8100932025036801
7,0.36712793244555425,0.7256123711117431,0.6476651784815858,0.714275717063383,0.8333954282619382,0.8732287365591567,0.8367825517597216,1,0.8765547803564184,0.9803856012520574,0.8904963311129519,0.9385963913109809,0.9634068397434585,0.9336708289165516,0.9397295213627406,0.9294676439359585,0.927485165655336,0.9242049479034913,0.9249467267719542,0.9312511596140747,0.9136273861138436,0.9234328299749401,0.9251440749459027,0.9019405981804884,0.9565052168338601,0.9399522962964647,0.8813989468858308,0.9145691341315849,0.9400988745745267,0.9429271313255988,0.9260808587327551,0.9370484165824163,0.9362058578452219,0.9563859048969678,0.8973868111174387,0.9042055800689649,0.9179477357069791,0.9133698049863542,0.9037946662603029,0.9597110532751817,0.9408195798057222,0.9105866325159419,0.9070436136311408,0.9136598638689617,0.8669597129657142,0.9326673528022665,0.8772057722408034,0.9273733301002343,0.9062531934217822,0.9341898917832215,0.9077149754753575,0.8934800469406499,0.8797348503635407,0.915332614659857,0.8985597864923554,0.9230455406774337,0.8905308163849139,0.9148089440734772,0.8860822990189305,0.9028896899316323,0.8907948901794769,0.8764481146386436
8,0.6176159559549393,0.7735213121238284,0.8427089023396849,0.8905729021197605,0.8606597734660701,0.8863674078433226,0.8398709019450481,0.8765547803564184,1,0.859106394829418,0.7378414654405876,0.7977204397280466,0.7714210631066888,0.765997637065941,0.7172217211960364,0.7489366145490948,0.8092511574839005,0.8073588601680031,0.7380485363256413,0.7222555739811594,0.6901673676685465,0.7881275878568431,0.7123421810615693,0.6984186015164209,0.8710271811545514,0.7429699357508104,0.668642802890341,0.6980863747176359,0.763372333718613,0.7795798703736436,0.7211103992399696,0.743270680362986,0.7534626913120398,0.7891756189953208,0.6802140754377579,0.6727992532121273,0.725586222005453,0.7164028541409976,0.6781595591923804,0.7724179980945811,0.7734934295786224,0.7194434806712623,0.6779673804312936,0.7042965751506531,0.6275959972830419,0.7468867496670863,0.6443407506569013,0.7278418231452053,0.7141781338593184,0.7544467766993584,0.7006929152387397,0.6492573913435058,0.6500189368624848,0.6900110141912005,0.6809179845587041,0.7176884374827036,0.6540827979575139,0.7494546173563511,0.6391945278521779,0.6703783869056796,0.6508376968939401,0.630963495447815
9,0.27315785187315617,0.6862481516388153,0.5890815222137007,0.6609705537014431,0.8801736344716518,0.8891314480061524,0.8816687969501847,0.9803856012520574,0.859106394829418,1,0.8929727990462264,0.9776514121202355,0.9778742405208489,0.9656823959215031,0.9518953643772892,0.959610357382479,0.9607895260199564,0.95921279502488,0.9581061012105727,0.947692469921321,0.9201061279573791,0.9583742660221063,0.9510458819718185,0.9285703319474637,0.953712538313294,0.9602396038221613,0.9045856346200122,0.9410628947347047,0.9503815099514755,0.9707458914841999,0.9427960931207874,0.9573854755881769,0.9470103264920026,0.9591999990945543,0.9217701551942996,0.9171310422878006,0.93562335892809,0.9297402976180698,0.9260582384492606,0.956400188431883,0.9480893048996752,0.9283238432383095,0.9282655052326554,0.9189493261874428,0.8810742259393937,0.9507423727395963,0.8945216126280774,0.9375203028697386,0.9375430999467669,0.946992652227683,0.9304549295221511,0.9133277639420635,0.9006530176479085,0.9310391224464984,0.9167610403928425,0.9370162039481706,0.9128397515106051,0.9218398184320248,0.903962992721873,0.9248564063648812,0.9093397281030954,0.8962632102394309
