10	1	[10, 0, 2, 0.9375, -0.26100300088603867, 1.0, -2.0, 0.0, 0.0, -0.24686396502268812, -0.4137969725523834, -0.12579367364459257, 0.37577520966253897, -0.24631777348393505, -0.21869598896699716, 0.038324412426273165, 0.011978786213418332]
11	1	[11, 3, 2, 0.875, -0.29397123547686843, 0.0, 0.0, 0.0, -2.0, -0.22815656233283263, -0.4038949994636433, -0.1337832176082191, 0.3726283811210167, -0.2654550222177354, -0.21396908944191795, 0.024711878426069957, 0.016382459029998808]
12	1	[12, 3, 2, 0.5625, 0.5060454705035207, 0.0, 1.0, -1.0, 0.0, -0.32562609389424324, -0.7268115505576134, -0.22730591520667076, 0.6249773353338242, -0.384498480707407, -0.37549054622650146, 0.0584461959078908, -0.002601578598842025]
13	1	[13, 3, 2, 0.875, -0.30302859752950534, -1.0, 0.0, 0.0, 0.0, -0.21030346748180861, -0.38001086092337444, -0.12092520720361508, 0.33309835991858283, -0.22463699947147406, -0.19089400351531227, 0.032339606058464365, 0.009080670606128351]
14	1	[14, 1, 2, 0.875, -0.25844924579707523, 0.0, 1.0, -1.0, 0.0, -0.2726500402365265, -0.5723589484033913, -0.19281380225358338, 0.5016793200168116, -0.3101592505800313, -0.29903122320257386, 0.043092487982056775, -0.0033801635084994906]
15	1	[15, 3, 2, 0.75, -0.28945614393398506, -1.0, 0.0, 0.0, 0.0, -0.25574992621953313, -0.44670530218774307, -0.12096395671743757, 0.403006009470958, -0.27345500501374215, -0.23745466857396352, 0.03998548733271981, 0.009253148643228296]
16	1	[16, 6, 3, 0.875, -0.009535093636092062, 0.0, 0.0, 2.0, -1.0, -0.2807058504191585, -0.44236555138531214, -0.14561025952347195, 0.4325962884303851, -0.2810742461289733, -0.21725590059008354, 0.04586903970891562, -0.028352448298858527]
17	1	[17, 7, 3, 0.875, -0.31150103527333345, 0.0, 0.0, 2.0, -1.0, -0.305553061175434, -0.5042686711120254, -0.16622664571760276, 0.47566828276852474, -0.30630462849512696, -0.2275777925079798, 0.03609984991250231, -0.02309451619272723]
18	1	[18, 3, 2, 0.8125, -0.3191766008641213, 0.0, 0.0, 0.0, -2.0, -0.2063672567125071, -0.403561785700731, -0.1258215559487739, 0.3535638256633485, -0.27356867686930025, -0.22334369754588063, 0.037516789891841734, 0.00404967364474115]
19	1	[19, 3, 2, 0.8125, -0.25412715939483405, 0.0, 0.0, -1.0, 1.0, -0.19588296264900187, -0.3263258756089367, -0.09504653181494704, 0.2908427990976059, -0.20535114436336843, -0.1739304541689834, 0.02143324973325147, 0.00815154060968014]
20	1	[20, 1, 2, 0.5625, -0.3058318274293252, 1.0, 0.0, 0.0, 1.0, -0.22602975448327406, -0.4081001736755882, -0.11598581345086652, 0.3480782689792769, -0.18886654478098666, -0.1937258710552539, 0.02395964041352272, -0.008429921298686947]
21	1	[21, 8, 3, 0.875, -0.29088215522375677, 0.0, 0.0, 2.0, -1.0, -0.29488695993938524, -0.45812197230027424, -0.14814510377270737, 0.43920367733453924, -0.27774963342665654, -0.21684694205127333, 0.02994731800256135, -0.011699998822144193]
22	1	[22, 3, 2, 0.911764706, -0.282055263372228, 0.0, 1.0, 0.0, -1.0, -0.25332493830184616, -0.4561728167861207, -0.14064738877453184, 0.4121007069822072, -0.27920490068722487, -0.24791390809867367, 0.032086535564089635, 0.004526915866025614]
23	1	[22, 2, 2, 0.647058824, -0.29811460895625813, -1.0, -1.0, 0.0, 0.0, -0.2557990630708135, -0.4582381453137936, -0.1385185706554117, 0.4106594319443968, -0.2740596291768115, -0.24012873137324323, 0.03624800140415772, 0.0053986006088429924]
24	1	[22, 3, 10, 0.823529412, -0.3043026350958126, -1.0, -1.0, -1.0, 1.0, -0.23316434095613658, -0.4284412511857226, -0.12349195550195873, 0.36513870330527426, -0.24819171067792922, -0.2183302961057052, 0.019611552357673645, -0.006831354944733903]
25	1	[23, 4, 3, 0.9375, -0.24735252011945064, 0.0, 1.0, 0.0, 0.0, -0.258541862696929, -0.43144514420351315, -0.1366034806272838, 0.40225733483080256, -0.26045351397235295, -0.23918518202845007, 0.049878477238032015, 0.003595928769818572]
26	1	[24, 0, 2, 1.0, -0.30636555118813263, 0.0, -1.0, 1.0, -1.0, -0.24029405165533974, -0.4238689301605776, -0.12409710566478097, 0.382080996040044, -0.2561846567528709, -0.21372732095077704, 0.05525838244016686, 0.011946898494091517]
27	1	[25, 3, 2, 0.941176471, -0.29574171250888176, -1.0, 0.0, -1.0, 0.0, -0.28182906001054037, -0.47544071248445946, -0.14325651795101854, 0.4331638579024002, -0.282184491368333, -0.26076715285531604, 0.04658379436184008, 0.0014771332498639822]
28	1	[26, 3, 5, 0.941176471, -0.2764168657403557, 0.0, -1.0, -1.0, 1.0, -0.2510136641469692, -0.4264133912888733, -0.13578327490868433, 0.39640395955795105, -0.26879252770575823, -0.22357238433953072, 0.034307488494894574, 0.010796401128466535]
29	1	[27, 9, 4, 0.4375, -0.3135627778616911, 0.0, 2.0, 1.0, -1.0, -0.32131302995341166, -0.5151475476367133, -0.1317092888057232, 0.4990687572530338, -0.30114795906203135, -0.24482193519361317, 0.03072751153792654, 0.0004873120092919895]
30	1	[27, 2, 4, 0.1875, -0.3164880383157775, 0.0, 2.0, 1.0, -1.0, -0.2604959507783254, -0.37620187147210044, -0.11444358279307683, 0.36879618124415475, -0.20932129910215735, -0.20128803700208664, 0.026392971786359947, 0.004228528433789809]
31	1	[27, 4, 4, 0.375, -0.3173925074672675, 0.0, 2.0, 1.0, -1.0, -0.2628606151985495, -0.4185659450135733, -0.1160201191117889, 0.4079422460574853, -0.2509444944168392, -0.21805272339598128, 0.010134430112023102, 0.011114375175614106]
32	1	[28, 3, 5, 0.75, -0.3068019617064778, 0.0, -1.0, -1.0, 1.0, -0.25870859044102523, -0.42810923656305444, -0.13784631288950688, 0.4022747565848896, -0.25572530157290974, -0.21562382781591552, 0.031104225974726993, 0.009550503444356415]
33	1	[29, 3, 7, 0.75, -0.29406358911419145, 2.0, -1.0, -3.0, -1.0, -0.2195626781322062, -0.3902313688304275, -0.108283800072968, 0.3532979454224308, -0.24204103988207257, -0.21248363540507853, 0.04536667460342869, 0.008161492444439014]
34	1	[30, 2, 2, 0.5, -0.29057862960429176, 0.0, -1.0, 0.0, -1.0, -0.25815953627378413, -0.465404584854176, -0.14122266660810315, 0.41771932403623524, -0.2777669381466694, -0.24894878597946704, 0.03380134684786234, 0.015603164942084342]
35	1	[31, 2, 2, 0.3125, -0.314206969588358, 1.0, 0.0, 0.0, 1.0, -0.27249501432691303, -0.5212847334997994, -0.1467792774949755, 0.42893106171063017, -0.2439420840569905, -0.25469258640493664, 0.014187381403254611, -0.03427239267953804]
36	1	[32, 4, 4, 0.8125, -0.2101962460255233, 0.0, 0.0, 2.0, 1.0, -0.21407036098597537, -0.37432783215315013, -0.11035256033989883, 0.3432366008554319, -0.22249915771057463, -0.189788562044019, 0.03386999340753911, 0.0075243253605939186]
37	1	[33, 3, 4, 0.875, -0.11965639691311643, 0.0, -1.0, 1.0, 1.0, -0.24475052833695637, -0.41984544397607093, -0.12541504212664475, 0.39143306114048065, -0.2634552045517948, -0.22039420725131936, 0.036388739310018035, 0.001538804991435885]
38	1	[34, 3, 2, 0.75, -0.30940464914077603, 0.0, 0.0, 0.0, 0.0, -0.2615581372314516, -0.48881404315504956, -0.1266993876265855, 0.43544731190537705, -0.3084249825162046, -0.2590854237513507, 0.03743622499613968, 0.007908632143345825]
39	1	[35, 3, 8, 0.875, -0.2932384239490882, 3.0, 1.0, -3.0, 0.0, -0.21088603208772838, -0.3625596748885552, -0.11127500951682266, 0.3320356006758582, -0.2215218545476857, -0.19157904697288025, 0.03243431878937898, 0.011093215813468161]
40	1	[36, 3, 8, 0.875, -0.2599708779873168, 1.0, -1.0, 0.0, 0.0, -0.2381807921125391, -0.40881924983114004, -0.12894934009287565, 0.36802528135751983, -0.2412399232760811, -0.21302100377792996, 0.03520736409284707, -0.0004954906372216693]
41	1	[37, 3, 5, 0.875, 0.6205729843167542, 0.0, 0.0, 3.0, 0.0, -0.2362815360169944, -0.42042764430713186, -0.14139001505897675, 0.3909466094851123, -0.25085838256425347, -0.2201785162779804, 0.03815024788118567, 0.0028026553286816195]
42	1	[38, 4, 2, 0.5, 1.2319438572918802, 0.0, 0.0, -1.0, 0.0, -0.36348170042037964, -0.6303538133700689, -0.1798755613466104, 0.619769220550855, -0.4164867450793584, -0.3479059785604477, 0.060292299215992294, -0.010377789537111918]
43	1	[39, 0, 6, 0.8125, -0.2077408889293475, 1.0, 0.0, 0.0, 1.0, -0.2642712438040796, -0.4519824270597276, -0.12894936593468576, 0.4245835313683047, -0.28676653023370924, -0.22710853639770956, 0.021648120836984804, 0.010141773519160993]
44	1	[40, 0, 2, 0.75, 7.358908890421392, 0.0, 0.0, 0.0, 0.0, -0.2177366487113485, -0.37470633012845234, -0.11619167727835969, 0.35369836277985833, -0.22481728153138913, -0.20892255110118318, 0.03961847279261907, -0.00034991205389173154]
45	1	[41, 10, 4, 0.875, -0.22259252970605226, 3.0, -1.0, 0.0, 0.0, -0.26344334051089446, -0.43496207348001537, -0.1384106992028042, 0.3972055356959993, -0.25555008025005904, -0.22328280246774876, 0.028930670062015735, -0.0026118333013589257]
46	1	[42, 0, 2, 0.875, -0.3008510077638269, 1.0, -2.0, 0.0, 0.0, -0.25536785181611776, -0.4324291576002095, -0.12997112228002333, 0.38954458224612315, -0.25738232157839175, -0.2261072225587627, 0.03698027364045449, 0.010975381475873291]
47	1	[43, 4, 6, 0.75, 1.6543089160012971, 1.0, -1.0, -1.0, 1.0, -0.2584996571464614, -0.47047958205636037, -0.13891837715864416, 0.4175436586013128, -0.2844524384829505, -0.24534207748064515, 0.041971250927281815, 0.008659049437545915]
48	1	[44, 11, 2, 0.875, 0.023428806989295375, 0.0, -3.0, -1.0, 0.0, -0.22020358338412097, -0.3921282577704876, -0.12917275024439268, 0.3492123489525724, -0.23512274697918364, -0.21533450653697264, 0.02251379318347082, 0.004063192837713088]
49	1	[45, 3, 9, 0.875, -0.2967000091009042, 0.0, 0.0, 0.0, -1.0, -0.25073162843592656, -0.4403035877368007, -0.13407034060070053, 0.38050654377692783, -0.26334045996937233, -0.2218783764908902, 0.04795476576934258, 0.006184322341607931]
50	1	[46, 3, 5, 0.875, -0.3067698384001936, -1.0, 0.0, 1.0, -1.0, -0.2793258488214073, -0.47431838856293607, -0.13947372339092767, 0.4323087314573618, -0.29451052686915946, -0.2597346998339232, 0.030653854545492392, 0.009497299109800504]
51	1	[47, 2, 2, 0.375, -0.2556277605893565, 0.0, 1.0, -1.0, 0.0, -0.1441313974559307, -0.4681635558605194, -0.18537673354148865, 0.35140040814876555, -0.16166209504008294, -0.22036882638931274, 0.023926471173763276, -0.023842080764006825]
52	1	[48, 0, 3, 0.875, -0.19589926388513423, 0.0, 0.0, 2.0, -1.0, -0.25369449583813547, -0.4095657837577164, -0.1329734360721583, 0.3812738303715984, -0.2468060870732491, -0.1982843211997533, 0.02980966601559582, -0.019195158789807466]
53	1	[49, 6, 3, 0.5625, -0.273985928800323, 2.0, 0.0, -1.0, 1.0, -0.3107813579531816, -0.5750004557462839, -0.1462733235496741, 0.5195920066191599, -0.35096044953052813, -0.2900407658173488, 0.04078874608071951, 0.005231043225369201]
54	1	[50, 3, 4, 0.875, 0.362166376902426, 0.0, -1.0, 1.0, 1.0, -0.21357523492403194, -0.36148228421639483, -0.10645524770108487, 0.3370693003651812, -0.2251965561357268, -0.19289966943245884, 0.03235426739850375, -0.0029946434395996067]
55	1	[51, 5, 6, 0.875, -0.3140671166793996, 1.0, -1.0, -1.0, 1.0, -0.2649927941219294, -0.4581271151242697, -0.14545417434292968, 0.41612070979064575, -0.28319487352501194, -0.24553270857406617, 0.03337494620127077, 0.004775365323597646]
56	1	[52, 3, 2, 0.75, -0.3125787674410339, 0.0, 0.0, 0.0, 0.0, -0.24729260628021532, -0.4253015494454772, -0.1205993115361179, 0.38552601286961186, -0.255686090493034, -0.2249437485438501, 0.03853488385286783, 0.002103384539124466]
57	1	[53, 3, 10, 0.8125, 0.3601964128305643, 3.0, -5.0, 2.0, 0.0, -0.22320350108552667, -0.38672128723079996, -0.1127592033402, 0.3374621072307901, -0.2282653889090131, -0.19777817656881266, 0.02246932450093721, 0.00779185725220206]
58	1	[54, 1, 2, 0.875, -0.3072026076113133, 1.0, 1.0, 0.0, 0.0, -0.2602332720354675, -0.4492646021411774, -0.14535744666577655, 0.4073739821547048, -0.26668547426766537, -0.24645433913757828, 0.04779260893887345, 0.00211408337023347]
59	1	[55, 6, 2, 0.875, 0.23802574595633552, 1.0, 0.0, -1.0, 0.0, -0.2761570270827944, -0.47118442797904264, -0.13407070560975573, 0.44880892290263485, -0.28238593140561685, -0.23229512917615547, 0.05631022171421659, 0.004728741183102426]
60	1	[56, 3, 2, 1.0, -0.30446451076870723, 1.0, 0.0, 0.0, 1.0, -0.25687212460155634, -0.4564433398809803, -0.13609926116098708, 0.40309623940081535, -0.2634830213876889, -0.23668592501007304, 0.03527004360015021, 0.006457783393797618]
61	1	[57, 0, 2, 0.8125, -0.16379912912986713, 0.0, 0.0, 0.0, 0.0, -0.21903194434507267, -0.3847025319805433, -0.11989928945529692, 0.35877283842399205, -0.2314052201759327, -0.2065674595502687, 0.03776871173337487, 0.006554218594402332]
62	1	[58, 3, 2, 0.75, 1.3275023491869542, 0.0, 1.0, -1.0, 0.0, -0.2564961846385683, -0.4791497763018219, -0.15288920546596757, 0.4110453685327452, -0.2583330804672168, -0.24606946774055155, 0.04139921742453411, -0.006571725980207628]
63	1	[59, 3, 10, 0.875, -0.314654617361813, 3.0, -5.0, 2.0, 0.0, -0.22393745497466272, -0.41241658786453933, -0.11462715946365404, 0.3597354487665282, -0.24345425779234534, -0.20795193813271992, 0.013105247267930704, 0.00584344646456551]
64	1	[60, 6, 3, 0.875, -0.29567953400821884, 0.0, 1.0, 0.0, -2.0, -0.27447250328662964, -0.4749898252141948, -0.14524964088721587, 0.43209146523368686, -0.28444876827963506, -0.24457232314761324, 0.034776330704796174, 0.00020883094500934724]
65	1	[60, 6, 2, 0.875, -0.30585318747646983, 0.0, 0.0, 1.0, 1.0, -0.24273213118606482, -0.4290643565648471, -0.13684218286688113, 0.40365767954702836, -0.2643148780531104, -0.2415353104006499, 0.035134019053131564, 0.0027526044455098817]
66	1	[61, 3, 5, 0.705882353, -0.2260493810147468, -1.0, 0.0, 1.0, -1.0, -0.34985622147033957, -0.5901691070918379, -0.18021649105779441, 0.5397889686041865, -0.36182842801870974, -0.30446452775103006, 0.034002039966912104, 0.01971567509663773]
67	1	[62, 3, 3, 0.875, -0.2028973074318482, -1.0, -2.0, 0.0, 0.0, -0.2746889592381194, -0.4635703017150885, -0.1412902920585526, 0.43197474370530825, -0.28174743479170855, -0.24521443254126465, 0.03641986647588119, 0.0017717117300714577]
68	1	[63, 3, 3, 0.8125, -0.306088933802816, 2.0, 0.0, 1.0, -1.0, -0.2571712704957463, -0.4390929610817693, -0.12559523845266085, 0.390911967784632, -0.25291872158049955, -0.23056415421888232, 0.02674027575267246, 0.002236644344520755]
69	1	[64, 3, 2, 0.75, -0.28191886405532435, 2.0, 0.0, 0.0, 0.0, -0.29137813205372043, -0.5047365309698368, -0.1411699455843043, 0.45792582525468584, -0.309827396646142, -0.2713758782553139, 0.03590601504651774, 0.00952553526070942]
70	1	[65, 3, 4, 0.875, -0.29212501310880573, 2.0, -1.0, 1.0, 3.0, -0.2360918691410916, -0.41446315932747285, -0.11552838047888751, 0.38004605456565815, -0.25241957167357515, -0.2189245652940978, 0.049370794852923915, 0.006397266381857965]
71	1	[66, 2, 6, 0.0, -0.31854667306982765, 1.0, 0.0, 0.0, 1.0, -0.046132661402225494, -0.07830922305583954, -0.005625982768833637, 0.12644065916538239, -0.13666686415672302, -0.02861962281167507, 0.028825845569372177, -0.010880181565880775]
